architecture_layers,condition,seed,ood_accuracy_mean,measured_layer,scope,component,head,family,diagram_count,vertices_per_diagram,edges_per_diagram,loops_per_diagram,path_pairs_per_diagram,mean_loop_length,semantic_accuracy,prediction_consistency,identity_error,transport_error,holonomy_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,edge_cka,activation_variance
2,higher_diversity,0,0.664,2,cls,key,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.713210512032592,0.5683220489982248,0.3859386065149189,0.24057802557945251,0.1453605741262436,1.883023110317865,1.112272687821535,0.2116037853535548,nan,nan,0.01215981226414442,0.37523138523101807
2,higher_diversity,0,0.664,2,cls,key,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,1.3764329068023433,0.8463847307603508,0.6046108241834152,0.02380296215415001,0.5808078646659851,1.7407994914959726,0.8567259624515569,0.2609352977458975,0.9257430809877782,0.8876945522541579,0.18773630261421204,0.47478774189949036
2,higher_diversity,0,0.664,2,cls,key,all,double_negation,96,2,2,1,0,2.0,nan,nan,2.431921938860129,0.9891849464228576,0.8621402527204373,0.01637100987136364,0.8457692861557007,1.6134444444151728,1.0573924316423207,0.43450322422533505,nan,nan,0.2908347547054291,0.4926415681838989
2,higher_diversity,0,0.664,2,cls,key,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.924084844355165,0.9878128278751884,1.0078807494981556,0.0377778597176075,0.9701029062271118,1.8466505538112028,0.9867409178491037,0.18939706039395776,nan,nan,0.29852062463760376,0.15921525657176971
2,higher_diversity,0,0.664,2,cls,key,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.840525001325916,1.1069512243334911,1.052915899055228,0.007473425939679146,1.0454425811767578,1.7525471372958845,1.2016246177537602,0.4672406601758839,nan,nan,0.26500794291496277,0.46658048033714294
2,higher_diversity,0,0.664,2,cls,key,all,majority_duality,96,2,2,1,0,2.0,nan,nan,2.655638763083766,0.4922591294496957,0.09120871708207055,0.004829301033169031,0.08637940883636475,1.5664431128767349,0.6561360181804841,0.10329201879163724,nan,nan,0.8322344422340393,0.27476927638053894
2,higher_diversity,0,0.664,2,cls,key,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.8825381385094625,0.9364162296390344,1.0059645385769571,0.05432002991437912,0.9516444802284241,1.8951382007256365,0.9580272062111993,0.18729707461044875,nan,nan,0.32958555221557617,0.41006481647491455
2,higher_diversity,0,0.664,2,token_mean,key,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.06129033019340768,0.06874002913652313,0.07890650568334744,0.006862826645374298,0.07204367965459824,1.2051686570686289,0.07284026002761268,0.2984341140868069,0.01389261417568559,0.14806061952097457,0.9472299218177795,0.020380837842822075
2,higher_diversity,0,0.664,2,token_mean,key,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.05322664954288288,0.06010589636591367,0.05146396616323292,0.0009948696242645383,0.05046909302473068,1.077005709313874,0.04952564459962316,0.26429558144901255,0.005260410847204427,0.17567907122564883,0.9569078087806702,0.013218260370194912
2,higher_diversity,0,0.664,2,token_mean,key,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.13607886978476993,0.1471677911944583,0.05624852137977525,0.004088301677256823,0.052160218358039856,1.3467965898532357,0.052341097849186315,0.22545263979886118,nan,nan,0.9075901508331299,0.039208900183439255
2,higher_diversity,0,0.664,2,token_mean,key,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.21145572848181554,0.11782475632005972,0.07610457549411985,0.0030874593649059534,0.07301711291074753,1.5036483472017925,0.08418226772725163,0.18212109388296582,nan,nan,0.8791849613189697,0.037375740706920624
2,higher_diversity,0,0.664,2,token_mean,key,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.16909119958074664,0.11596706513093825,0.07841861166991124,0.005181333981454372,0.07323727756738663,1.4441879899922225,0.08271934570028167,0.18247481573468508,nan,nan,0.9131917357444763,0.03606763109564781
2,higher_diversity,0,0.664,2,token_mean,key,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.261007106801029,0.22380054373455543,0.10573413053678929,0.004377805162221193,0.10135632753372192,1.4961276557898646,0.10194775452410351,0.16647038935331446,0.14424524579137657,0.291987979188919,0.8160730004310608,0.02591911517083645
2,higher_diversity,0,0.664,2,token_mean,key,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.634876844769078,0.23395455436555132,0.048878124987880606,0.001541892415843904,0.04733623191714287,1.105929424296596,0.053526827947743216,0.1234010523036551,nan,nan,0.7147350907325745,0.04730810597538948
2,higher_diversity,0,0.664,2,token_mean,key,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.10085395345003731,0.11601809082523365,0.18564837630248848,0.025001052767038345,0.16064731776714325,1.5609234287352953,0.16137289650019396,0.28889690678404434,nan,nan,0.9221940040588379,0.02992640621960163
2,higher_diversity,0,0.664,2,token_mean,key,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.603826131395365,0.2904381347043089,0.10903618363181433,0.006522088777273893,0.10251409560441971,1.4861021048018446,0.11347494065065408,0.20867723302073823,nan,nan,0.7094355225563049,0.03274012729525566
2,higher_diversity,0,0.664,2,token_mean,key,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.2679326981981941,0.1484148408886836,0.05009754345212718,0.0014909638557583094,0.04860658198595047,1.1475283156268545,0.05207519433412124,0.1993329110132717,nan,nan,0.8598601222038269,0.025151873007416725
2,higher_diversity,0,0.664,2,token_mean,key,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.11454126704659473,0.12960174898984375,0.1755081411803459,0.01008631195873022,0.16542184352874756,1.585068347608477,0.16570103087608185,0.22811211370743836,nan,nan,0.9122812747955322,0.0288782250136137
2,higher_diversity,0,0.664,2,cls,value,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.44416462688659486,0.45094032054025446,0.4108711098905017,0.07674159854650497,0.3341295123100281,1.5326755359423034,0.3537239653902552,0.3081217887796361,0.12035268438860114,1.0420622349842232,0.6320735216140747,0.3467130959033966
2,higher_diversity,0,0.664,2,cls,value,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.48584275547578915,0.5248241842310318,0.3915816117092809,0.029073357582092285,0.36250826716423035,1.3731304223489298,0.35508359285369595,0.2524289089502398,0.0526157826772324,1.4080779828105743,0.6185523271560669,0.2867053747177124
2,higher_diversity,0,0.664,2,cls,value,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,1.208647952111102,1.259154835226944,0.6873894837314142,0.022860631346702576,0.6645289063453674,1.7136720162694512,0.6661154819967637,0.30960700633582255,nan,nan,0.2083151787519455,0.36465251445770264
2,higher_diversity,0,0.664,2,cls,value,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,1.4409981130332872,0.3830386852295424,0.19176502191303826,0.010196289978921413,0.18156874179840088,1.8479020478289423,0.9405104772787837,0.13805222888510382,nan,nan,0.09107514470815659,0.32271555066108704
2,higher_diversity,0,0.664,2,cls,value,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,1.6602338621822925,0.520357377580419,0.3301360091105485,0.20338740944862366,0.12674860656261444,1.906374068955041,0.8498925026526686,0.19396633948406364,nan,nan,0.019139891490340233,0.3639775216579437
2,higher_diversity,0,0.664,2,cls,value,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,1.32501692704365,0.8231582479590243,0.5768155885744124,0.026855500414967537,0.5499601364135742,1.7383144488083342,0.8928832119234216,0.25559685698019546,0.8747977863073031,0.8433822944734473,0.20090757310390472,0.4155941307544708
2,higher_diversity,0,0.664,2,cls,value,all,double_negation,96,2,2,1,0,2.0,nan,nan,2.1295991784250883,1.0878366819043144,0.686171762651886,0.016867678612470627,0.6693040728569031,1.6151485042863027,0.7588892360332538,0.33074324363678936,nan,nan,0.19687137007713318,0.39118000864982605
2,higher_diversity,0,0.664,2,cls,value,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.8692226549581725,0.9270607922526648,0.9054273060016056,0.048691894859075546,0.856735348701477,1.8915285604215735,0.866179308515797,0.18405393153225158,nan,nan,0.33763185143470764,0.15155144035816193
2,higher_diversity,0,0.664,2,cls,value,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,1.857825495027094,1.125617441533286,0.8319912955551597,0.010210628621280193,0.8217806220054626,1.7683605317398214,0.9702217273007083,0.40231548865220373,nan,nan,0.1876370906829834,0.4054153263568878
2,higher_diversity,0,0.664,2,cls,value,all,majority_duality,96,2,2,1,0,2.0,nan,nan,2.8161280021832766,0.41850716956595563,0.07587383917904106,0.004679401870816946,0.07119443267583847,1.544868351985272,0.6680233441966164,0.10777705737765764,nan,nan,0.7410268783569336,0.314229279756546
2,higher_diversity,0,0.664,2,cls,value,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.8504143598821939,0.9098826702409429,0.9144613055655582,0.05288474261760712,0.861576497554779,1.924999794292397,0.8676365594353669,0.18243604157340912,nan,nan,0.3591764569282532,0.36283397674560547
2,higher_diversity,0,0.664,2,token_mean,value,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.05383287851265581,0.05939256580510934,0.07191059483802559,0.003797086188569665,0.06811351329088211,1.2155792111929329,0.06902722669462481,0.31111566499585247,0.011548317085776855,0.13084106633767514,0.9508154988288879,0.02001205086708069
2,higher_diversity,0,0.664,2,token_mean,value,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.04245494573330381,0.04801407958965194,0.04249683792092631,0.0010490829590708017,0.041447751224040985,1.1153691089629874,0.040933580932102684,0.2713553593903112,0.004589145994169902,0.13980371328579175,0.9659069776535034,0.01385206263512373
2,higher_diversity,0,0.664,2,token_mean,value,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.13123161446570783,0.14240661003789423,0.05787509541906537,0.0035346057265996933,0.054340485483407974,1.296715012446898,0.054462872730574,0.24211750252669786,nan,nan,0.890708863735199,0.03464321047067642
2,higher_diversity,0,0.664,2,token_mean,value,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.20066854442244658,0.12457805065222041,0.07625943980363617,0.0034629344008862972,0.07279650866985321,1.4816325206267837,0.08249594483083134,0.1782378976295235,nan,nan,0.8603246808052063,0.03205454349517822
2,higher_diversity,0,0.664,2,token_mean,value,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.2268708959365383,0.11123005238243976,0.07284605755031223,0.00378587213344872,0.06906018406152725,1.432670193693584,0.07812934988916984,0.17734335221116726,nan,nan,0.7870244383811951,0.03308482840657234
2,higher_diversity,0,0.664,2,token_mean,value,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.23628240901763675,0.178052370063746,0.0872579568290582,0.0036802981048822403,0.08357765525579453,1.4832032346671378,0.08489603338890678,0.17438426775525476,0.11294390860037583,0.2333231549661093,0.8132467865943909,0.028366001322865486
2,higher_diversity,0,0.664,2,token_mean,value,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.7618470497119582,0.2065201711706722,0.03866573130440834,0.0008748705731704831,0.03779086098074913,1.1826772809324182,0.042519118666852165,0.11835481442332874,nan,nan,0.48919299244880676,0.04752611741423607
2,higher_diversity,0,0.664,2,token_mean,value,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.09651519916478092,0.11115499598014185,0.16872913332249248,0.027473635971546173,0.14125549793243408,1.5944228653326935,0.1418240081343241,0.26567789416470833,nan,nan,0.9153985977172852,0.027348997071385384
2,higher_diversity,0,0.664,2,token_mean,value,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.607189541112892,0.28242379077309654,0.09848597789951374,0.005988743621855974,0.09249722957611084,1.4871506242429458,0.1015093524587383,0.19778552262132051,nan,nan,0.644274115562439,0.028905734419822693
2,higher_diversity,0,0.664,2,token_mean,value,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.27854971525224426,0.13681096208554158,0.046300957290056705,0.0015195265877991915,0.044781431555747986,1.145522022636071,0.04678064420016159,0.19661313080924914,nan,nan,0.8311824798583984,0.023037686944007874
2,higher_diversity,0,0.664,2,token_mean,value,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.10025672894790573,0.11438947266905183,0.15227863622530166,0.00790529977530241,0.1443733423948288,1.5707910200356545,0.1446103470516541,0.2230590316080262,nan,nan,0.9163079261779785,0.027779506519436836
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9094717055773243,1.6435070508003289,0.0,0.0,0.0,1.0,5.131002914215976e-11
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9441876966271638,2.2098306309142766,0.0,0.0,0.0,1.0,1.0758702262414488e-10
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9258404695941282,7.388912054742751e-14,0.0,nan,nan,1.0,9.142033484399459e-12
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.944187696627164,1.8877419994104208,0.0,nan,nan,1.0,2.951143496243702e-11
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.944187696627164,1.8877419994104208,0.0,nan,nan,1.0,2.951143496243702e-11
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9350140831106462,1.8010012063273309,0.0,0.0,0.0,1.0,2.951143496243702e-11
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9258404695941282,7.388912054742751e-14,0.0,nan,nan,1.0,9.142033484399459e-12
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.938381057213422,2.0791845256244845,0.0,nan,nan,1.0,7.300647586472309e-11
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9258404695941282,7.388912054742751e-14,0.0,nan,nan,1.0,9.142033484399459e-12
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9258404695941282,7.388912054742751e-14,0.0,nan,nan,1.0,9.142033484399459e-12
2,higher_diversity,1,0.6705000000000001,1,cls,query,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.938381057213422,2.0791845256244845,0.0,nan,nan,1.0,7.300647586472309e-11
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0021914216687952057,0.0027367792570003237,0.004065676773362972,0.0001482893858337775,0.0039173876866698265,1.0874037865621047,0.0039242856732443565,0.3281993395360286,0.0008156273189596468,0.006318282230436619,0.9987887740135193,0.012262852862477303
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0029985645028647897,0.003367350653474053,0.0031508784861182587,0.00013240826956462115,0.0030184700153768063,0.8809027351275963,0.0029649682792738615,0.2531218182392928,9.454362687247693e-05,0.010180633132938124,0.9982462525367737,0.008241034112870693
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.006795370675726126,0.007246681243468165,0.0023997521026911605,0.00013498477346729487,0.002264767186716199,1.2378158809818147,0.0022671796288399526,0.19964733587649328,nan,nan,0.9964160323143005,0.020770367234945297
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.1265881133306915,0.01885160385661604,0.006662385408531144,0.000323584012221545,0.006338801234960556,1.3025331463421266,0.007216521191606213,0.09478257861267501,nan,nan,0.9372987747192383,0.02063758857548237
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.16893577969989626,0.019468834767769477,0.007496866791120834,0.0005988596240058541,0.006898007821291685,1.3538775286982097,0.007783953581712847,0.09954272346105021,nan,nan,0.8762609362602234,0.02142227441072464
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.19942196659791042,0.12178881681100465,0.0487025561613498,0.002324015600606799,0.04637853801250458,1.5320521734312518,0.04824546351018407,0.12277588603069996,0.06135035733524086,0.2008480518009661,0.8830730319023132,0.016452649608254433
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.7889498337325574,0.07589676162109582,0.009257954868574045,0.0005354307359084487,0.008722525089979172,1.428186086632193,0.010150350378279282,0.06668686418857826,nan,nan,0.634829044342041,0.02629256248474121
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.004612680538404376,0.0053284124003200985,0.007868608895962383,0.0005896859220229089,0.007278922945261002,1.2429714765883444,0.007281568778928785,0.23937433304520037,nan,nan,0.9972130060195923,0.017941193655133247
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.607475009094819,0.17467380970976673,0.05681185986119479,0.0026511293835937977,0.05416073650121689,1.5822418993075844,0.06085556108534118,0.1597008320731855,nan,nan,0.7522046566009521,0.01959110237658024
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.43740930685174884,0.0512118142664757,0.014320197515711942,0.0005714066210202873,0.013748791068792343,1.1908963015584175,0.014741873568131548,0.0975541297439461,nan,nan,0.7156553864479065,0.015347386710345745
2,higher_diversity,1,0.6705000000000001,1,token_mean,query,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.005208353364607749,0.007106077772638721,0.017125005004218742,0.00041336295544169843,0.0167116429656744,1.2548478101265024,0.016714561999523942,0.25495075805099093,nan,nan,0.9968616366386414,0.01610756665468216
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.0,0.0,0.0,0.0,0.0,2.0153073698222066,2.216386686504679,0.0,0.0,0.0,1.0,4.7998809787896946e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9051156279395494,1.58949258282614,0.0,0.0,0.0,0.9999998807907104,1.9918537305652073e-11
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,commutativity_involution,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9421333572191164,3.458792064382976e-14,0.0,nan,nan,1.0,1.5273196119283683e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,demorgan_and_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.905115627939549,1.3411818056624816,0.0,nan,nan,1.0,4.059306276532615e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,demorgan_or_square,96,4,4,1,0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.905115627939549,1.3411818056624816,0.0,nan,nan,1.0,4.059306276532615e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,distributivity_diamond,96,4,5,2,1,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9236244925793329,1.589960244670351,0.0,0.0,0.0,1.0,4.059306276532615e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,double_negation,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9421333572191164,3.458792064382976e-14,0.0,nan,nan,1.0,1.5273196119283683e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,exact1_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9380819830074725,1.8171336423016926,0.0,nan,nan,1.0,8.495818631937269e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,ite_expansion,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9421333572191164,3.458792064382976e-14,0.0,nan,nan,1.0,1.5273196119283683e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,majority_duality,96,2,2,1,0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9421333572191164,3.458792064382976e-14,0.0,nan,nan,1.0,1.5273196119283683e-12
2,higher_diversity,1,0.6705000000000001,1,cls,key,all,nary_and_hexagon,96,6,6,1,0,6.0,nan,nan,0.0,0.0,0.0,0.0,0.0,1.9380819830074725,1.8171336423016926,0.0,nan,nan,1.0,8.495818631937269e-12
2,higher_diversity,1,0.6705000000000001,1,token_mean,key,all,associativity_pentagon,96,5,8,1,1,5.0,nan,nan,0.002026265555755419,0.002509383326682323,0.003932527719283096,0.00012785205035470426,0.0038046755362302065,1.0806619757540086,0.003808970078700064,0.3377932651804751,0.000697077082681789,0.006022581178383682,0.9990285634994507,0.013336439616978168
2,higher_diversity,1,0.6705000000000001,1,token_mean,key,all,commutativity_cube,96,8,24,6,5,4.0,nan,nan,0.0028606931349797805,0.0032025897415310814,0.002844301597063866,0.00010925281821982935,0.0027350487653166056,0.8763626750541782,0.0026803553719800264,0.24277749325025097,9.137419046661181e-05,0.009404649501569327,0.9983837604522705,0.009307832457125187
