architecture_layers,condition,seed,measured_layer,scope,component,head,ood_accuracy_mean,identity_error,transport_error,holonomy_error,holonomy_rotation_error,holonomy_linear_action_error,holonomy_systematic_error,holonomy_dispersion_error,holonomy_edge_accumulation_ratio,path_agreement_error,path_endpoint_error,activation_variance,edge_improvement_over_identity,supported
6,low_diversity,1,6,cls,query,3,0.6275,1.2054104540477688,0.7113163341559138,0.37063910976007985,0.9675272987422691,0.45321495823995694,0.02483637152578343,0.3458027426492084,0.19720830449149832,0.12399271676059691,0.8591222862795985,0.4602752504023639,0.4098969925411604,True
6,low_diversity,1,6,token_mean,query,all,0.6275,0.25220102552088614,0.12205526050483996,0.06304250679493294,1.3761442503237205,0.0628288354514246,0.0033596640039997346,0.05968284234404564,0.21577760479937017,0.036205809063661866,0.15348353159043424,0.032571177929639816,0.5160397930470275,True
6,low_diversity,1,6,token_mean,query,0,0.6275,0.27134703909955254,0.13738567407843255,0.03992248629617105,0.31988224482576816,0.03888456228689275,0.0030165231331590226,0.03690596365115859,0.12173500828157784,0.021314413688711096,0.15471010184673453,0.02947901612655683,0.4936901669008884,True
6,low_diversity,1,6,token_mean,query,1,0.6275,0.2547174432994297,0.1292861927317384,0.04017036945078611,0.3100931466465938,0.038670962005400794,0.0033890635981647806,0.036781305108558045,0.13208579695762301,0.020908077887487966,0.16156349322959343,0.030233086002143948,0.4924329050376117,True
6,low_diversity,1,6,token_mean,query,2,0.6275,0.23623836105835377,0.11419882699353323,0.030322222693121025,0.30464576487149014,0.02880104796708278,0.002711510571481829,0.02761071226136251,0.1173616104155525,0.013973333519135432,0.1358234085907144,0.03874976035546173,0.5165949065938333,True
6,low_diversity,1,6,token_mean,query,3,0.6275,0.25178427443016804,0.12181149653993974,0.038746526967875665,0.3512843288488278,0.0373938069110947,0.0032294557683847165,0.03551707264374603,0.13484108991849372,0.018602586692073868,0.1476533168996618,0.03182284982705658,0.5162068925248786,True
6,low_diversity,1,6,cls,key,all,0.6275,1.1165925601655862,0.7381746480589925,0.5151446231936951,1.6251120267584631,0.6288360831845435,0.027738050727004356,0.48740657893094147,0.2465696906408209,0.25682632278948603,0.8980700784167355,0.3213056393645026,0.33890420338326077,True
6,low_diversity,1,6,cls,key,0,0.6275,1.1412272659442497,0.7276085087554339,0.3820166788694456,1.000483921032165,0.4984241407696964,0.024835588071833958,0.35718108171766455,0.1986289667352527,0.12835224296832223,0.8357274670361868,0.3574256504123861,0.36243329399126145,True
6,low_diversity,1,6,cls,key,1,0.6275,1.157221485663028,0.7680729851310225,0.47392417878581217,0.9831458621330963,0.5566165180396916,0.03179613483900374,0.44212805276567285,0.22025683470839497,0.21045522322872154,0.9165734340063768,0.3165578991174698,0.3362783229945334,True
6,low_diversity,1,6,cls,key,2,0.6275,1.1076524014835145,0.7292036360281923,0.43184618760147336,0.9914791866371583,0.5244331560564081,0.026235174980353226,0.40561100569638336,0.2108738418722952,0.18541364096833635,0.8716236271428391,0.3483356007120826,0.3416674445416754,True
6,low_diversity,1,6,cls,key,3,0.6275,1.0396086669438203,0.7179243912938793,0.4476792790934285,0.9860798771156041,0.5024245942864134,0.028645483861592682,0.4190338132056323,0.21252413179021384,0.1991867030846833,0.8813355161544981,0.26290341398932715,0.30942823571835854,True
6,low_diversity,1,6,token_mean,key,all,0.6275,0.23952309644452005,0.11549674298353735,0.07396544544550197,1.3887607160047555,0.0740897961560881,0.003346541605424136,0.07061890309507196,0.24558444710699276,0.04727755145590387,0.15513689574614117,0.02766029460524971,0.5178054029111574,True
6,low_diversity,1,6,token_mean,key,0,0.6275,0.24104637790144204,0.12234274129112609,0.04494581451710016,0.31444654245218795,0.043513180055234434,0.003234392243691466,0.041711421090770855,0.1461324551219748,0.025159386942125536,0.1544907572466141,0.026751879179342228,0.49245144292875853,True
6,low_diversity,1,6,token_mean,key,1,0.6275,0.2380411502206861,0.12496212344657733,0.04838815954271487,0.3251646684589366,0.047213665041111484,0.003140525008678775,0.04524763436480002,0.1491394226646196,0.021397117407908464,0.15276658133405233,0.02594190217893232,0.4750398268084072,True
6,low_diversity,1,6,token_mean,key,2,0.6275,0.23950195993897536,0.11873497006409856,0.040911834059868486,0.33885156273895906,0.04044870432516315,0.003061542827212675,0.03785029079087756,0.13847673547448078,0.027503588034666918,0.15066345157051134,0.029436895369806072,0.5042421778328996,True
6,low_diversity,1,6,token_mean,key,3,0.6275,0.2389414428637389,0.10857205056066889,0.03998508675173049,0.3145413010963904,0.039325682481835655,0.00285073317354545,0.037134353325448254,0.14603837833139496,0.024162052014037188,0.13766743060781642,0.02851050084626133,0.5456123087756515,True
6,low_diversity,1,6,cls,value,all,0.6275,1.16085891342728,0.7693045833508172,0.5302935006362193,1.6223593902006612,0.6412037731324276,0.02677646211602471,0.5035170357335698,0.24889994817850394,0.26507740343578706,0.9366848468089591,0.30882536416704004,0.3372970871373604,True
6,low_diversity,1,6,cls,value,0,0.6275,1.1233509805446333,0.7521232695639113,0.5030024431976432,0.991893132825846,0.6046930147744424,0.026184079660610718,0.4768183705481616,0.22680060788222534,0.21867146946650987,0.9219433493264596,0.24898631193421103,0.3304645808923762,True
6,low_diversity,1,6,cls,value,1,0.6275,1.2102528888567934,0.7613092592069823,0.4826571788375189,1.0554899360649923,0.5904527313615578,0.02731112822551619,0.45534605803814804,0.22561776561188343,0.21296875634328624,0.910721118968561,0.3121536116708409,0.3709502648441384,True
6,low_diversity,1,6,cls,value,2,0.6275,1.1568813889092926,0.7740509911768799,0.4247950287194114,0.9854497523278254,0.4918327281974566,0.02439894082702019,0.40039609508080914,0.19924741283962366,0.14807674342263727,0.9076751980972286,0.33267908746545966,0.3309158582742394,True
6,low_diversity,1,6,cls,value,3,0.6275,1.144998782652259,0.7741720748886393,0.3998440656679066,1.0377576610193875,0.4533541770285698,0.027411212975328617,0.37243284014138306,0.20202121163386497,0.1484725827483888,0.8960534054182195,0.34148241037672217,0.3238664646477981,True
6,low_diversity,1,6,token_mean,value,all,0.6275,0.25706019993290724,0.12950403578979694,0.08477886222949362,1.3999894088553708,0.08421490741615453,0.004348261303014376,0.08043060180815784,0.2450042391063623,0.051120902008039724,0.16981651393147426,0.022285737097263336,0.49621125392574383,True
6,low_diversity,1,6,token_mean,value,0,0.6275,0.255538609724246,0.12756806603813606,0.047632568532359025,0.322338360431262,0.04716851742394253,0.003729715139012445,0.04390285384248604,0.1411334247722594,0.023642910924221317,0.15946576856975117,0.021058714609931816,0.5007875084872854,True
6,low_diversity,1,6,token_mean,value,1,0.6275,0.27111717275238667,0.12514348133730688,0.05226494904261632,0.3392177582201544,0.0519628264214103,0.0036143325322138316,0.048650618219240147,0.156837371356475,0.03167169848794112,0.1622753889461037,0.022376778958873314,0.5384155121313494,True
6,low_diversity,1,6,token_mean,value,2,0.6275,0.22867693482245366,0.13971549856648663,0.04690675194489331,0.34348710462720766,0.044415606105225325,0.004415485648099671,0.04249126633459872,0.1352337500091813,0.02613267954827776,0.16438498134736987,0.024133399382910946,0.3890267128385173,True
6,low_diversity,1,6,token_mean,value,3,0.6275,0.27374277965205596,0.13611561890199794,0.047383603263986565,0.35785571972260843,0.04626574259758483,0.0037555810360407286,0.04362802224403078,0.13917423729366732,0.025789966493401695,0.1652910440968,0.02157405789264224,0.5027608798485595,True
6,low_diversity,2,1,cls,query,all,0.6475,0.0,0.0,0.0,1.910294609670008,1.2524237112198653,0.0,0.0,0.0,0.0,0.0,1.1414890260923057e-11,nan,False
6,low_diversity,2,1,cls,query,0,0.6475,0.0,0.0,0.0,1.8264508832917725,1.0386261582159184,0.0,0.0,0.0,0.0,0.0,2.0138331658824494e-11,nan,False
6,low_diversity,2,1,cls,query,1,0.6475,0.0,0.0,0.0,1.8434635581067214,1.3779834279329792,0.0,0.0,0.0,0.0,0.0,1.3320131613864755e-11,nan,False
6,low_diversity,2,1,cls,query,2,0.6475,0.0,0.0,0.0,1.8452213157897985,1.109364635814475,0.0,0.0,0.0,0.0,0.0,7.92840990290971e-12,nan,False
6,low_diversity,2,1,cls,query,3,0.6475,0.0,0.0,0.0,1.611159141732464,1.0344867678004939,0.0,0.0,0.0,0.0,0.0,4.434815698734334e-12,nan,False
6,low_diversity,2,1,token_mean,query,all,0.6475,0.2044970827350738,0.04630522965251796,0.020289150609769345,1.2646232206127923,0.020690224303325153,0.000870453761308454,0.01941869651306082,0.19553277996534033,0.026645502432382215,0.07551811194320436,0.010341940744018013,0.7735653289856148,True
6,low_diversity,2,1,token_mean,query,0,0.6475,0.17328934836785798,0.0627923873952198,0.016568960331681933,0.12731569100154838,0.016550681729214353,0.0010256773517043753,0.015543283344331112,0.13179840044777483,0.015022599684179226,0.08232637508435524,0.009732484224845062,0.6376442753889041,True
6,low_diversity,2,1,token_mean,query,1,0.6475,0.25516817694671307,0.0605073172541003,0.015666954140749492,0.12688253208461472,0.016293199609100736,0.000886151448040354,0.014780802377076312,0.13209447446039546,0.01593418982168858,0.08105874763960141,0.009947892490097067,0.7628727924535195,True
6,low_diversity,2,1,token_mean,query,2,0.6475,0.1974611845699835,0.05746316523895643,0.01661390685720547,0.14349450321943474,0.016834034066686324,0.0009462288501460782,0.015667678396725518,0.13850853719713294,0.016623089923233834,0.0877886458303747,0.010035889773544941,0.7089900713191025,True
6,low_diversity,2,1,token_mean,query,3,0.6475,0.19251377457954472,0.05481449846945379,0.014079995630175994,0.13998494378442314,0.014256376349982908,0.0007808030303832228,0.013299193296750838,0.1233668684815322,0.01626273193340181,0.07495426415469393,0.011651497545906088,0.7152697328325199,True
6,low_diversity,2,1,cls,key,all,0.6475,0.0,0.0,0.0,1.943482598343702,1.2186531357277326,0.0,0.0,0.0,0.0,0.0,5.352282184251747e-12,nan,False
6,low_diversity,2,1,cls,key,0,0.6475,0.0,0.0,0.0,1.911508023089363,1.19928372480524,0.0,0.0,0.0,0.0,0.0,4.462945521227139e-12,nan,False
6,low_diversity,2,1,cls,key,1,0.6475,0.0,0.0,0.0,1.8271483234840658,1.095436813918221,0.0,0.0,0.0,0.0,0.0,6.878631226798669e-12,nan,False
6,low_diversity,2,1,cls,key,2,0.6475,0.0,0.0,0.0,1.726899812360437,1.050905384630231,0.0,0.0,0.0,0.0,0.0,4.926429018389689e-12,nan,False
6,low_diversity,2,1,cls,key,3,0.6475,0.0,0.0,0.0,1.7485430698759679,1.028653287597199,0.0,0.0,0.0,0.0,0.0,5.210456434998824e-12,nan,False
6,low_diversity,2,1,token_mean,key,all,0.6475,0.17236781955241715,0.04407186256855018,0.019821567273584383,1.2727783244724342,0.020055658733462624,0.0008003725491686386,0.019021194682202557,0.19616482689759396,0.025957526271386967,0.07366564349477224,0.010840934955260971,0.7443150195727346,True
6,low_diversity,2,1,token_mean,key,0,0.6475,0.17067813672988355,0.054565099022011856,0.014881640702786981,0.12453793182649502,0.015281802963427165,0.000832002357294021,0.014049638189714064,0.13409053472642643,0.01473982132543946,0.0716846073255376,0.009940657807006077,0.6803041088480655,True
6,low_diversity,2,1,token_mean,key,1,0.6475,0.15889231668037918,0.05752131096570317,0.0160368245708443,0.14489065684136682,0.015799022821484335,0.0010841721827587621,0.014952652336267585,0.13600273718489622,0.016116868096523077,0.08146002506229882,0.010136018676513975,0.6379855730758177,True
6,low_diversity,2,1,token_mean,key,2,0.6475,0.17476285886136134,0.05751746717388485,0.014772918032004772,0.13794111706214682,0.014758478282290023,0.0007804135708614591,0.013992504735307937,0.1261997033648212,0.014471933668867886,0.08292402669500637,0.012151496865871277,0.6708827748147951,True
6,low_diversity,2,1,token_mean,key,3,0.6475,0.18333762891054614,0.052726477477345185,0.01312225499703486,0.1222747220757674,0.013258661186799569,0.000721400531553875,0.0124008537333628,0.12929272374549708,0.012686786861171208,0.07154899246584566,0.011135567275976593,0.7124077703488167,True
6,low_diversity,2,1,cls,value,all,0.6475,0.0,0.0,0.0,1.949483835213276,1.1654387701186708,0.0,0.0,0.0,0.0,0.0,6.1488692151225064e-12,nan,False
6,low_diversity,2,1,cls,value,0,0.6475,0.0,0.0,0.0,1.750127823397368,0.9962001315790151,0.0,0.0,0.0,0.0,0.0,6.220650180132817e-12,nan,False
6,low_diversity,2,1,cls,value,1,0.6475,0.0,0.0,0.0,1.8152046930529635,1.2815305632124003,0.0,0.0,0.0,0.0,0.0,6.810135277547408e-12,nan,False
6,low_diversity,2,1,cls,value,2,0.6475,0.0,0.0,0.0,1.8571170531369987,1.2510069722016246,0.0,0.0,0.0,0.0,0.0,5.695577019800633e-12,nan,False
6,low_diversity,2,1,cls,value,3,0.6475,0.0,0.0,0.0,1.6673462394843002,1.3536048665782185,0.0,0.0,0.0,0.0,0.0,6.040593098199063e-12,nan,False
6,low_diversity,2,1,token_mean,value,all,0.6475,0.18115055389795398,0.04521970359686105,0.019357658319958917,1.2707091692077683,0.01971363665032492,0.0008015427487076853,0.01855611625466157,0.18665273388078524,0.0257141072359075,0.0735784073169131,0.009986465627496893,0.7503750188788587,True
6,low_diversity,2,1,token_mean,value,0,0.6475,0.16833362605458668,0.05561663033964636,0.014354483341735468,0.12194532884743176,0.014610014856797304,0.0008466023970289494,0.013507880873724142,0.12240853294127169,0.016562868515688042,0.07664564902355868,0.010667497842487965,0.6696047507370204,True
6,low_diversity,2,1,token_mean,value,1,0.6475,0.17554996087658806,0.06058707383879,0.014965808111659136,0.14006689858240706,0.014827046655794533,0.0009209949560251764,0.014044813832945445,0.1209135635328315,0.015708429431051753,0.0791895211820896,0.009381030220538378,0.6548727579530318,True
6,low_diversity,2,1,token_mean,value,2,0.6475,0.20601125680665372,0.05588447745476697,0.01405129001666522,0.13663814920351036,0.014005151214562995,0.0008083797894703986,0.013242910108105703,0.13073939749809918,0.013326478621684464,0.07591188873828067,0.010385146449235353,0.7287309522740506,True
6,low_diversity,2,1,token_mean,value,3,0.6475,0.1727468181598006,0.0575904141259935,0.015751623317725526,0.1356572375675574,0.01586186069531481,0.0009412041710509749,0.014810419228689914,0.12966534726601336,0.01399754729708532,0.07923479107096595,0.009512188971381296,0.6666195375435564,True
6,low_diversity,2,2,cls,query,all,0.6475,0.9813139139530365,0.7179345085670901,0.6427212248883053,1.5877968979344426,0.7251438557906885,0.024528230159458788,0.6181929924271323,0.2884932658490756,0.34710655635551535,0.9228760349099464,0.00645691175437109,0.26839465092772663,True
6,low_diversity,2,2,cls,query,0,0.6475,0.9597506830963493,0.7036567624691036,0.5324791083434964,1.0370479075726373,0.5865062195511223,0.023797418117861856,0.5086817064068534,0.24180909235414347,0.23050084850696242,0.8989161995029674,0.006871344966136597,0.26683379875389623,True
6,low_diversity,2,2,cls,query,1,0.6475,0.9366322542072819,0.7465007193686692,0.5818990706039634,1.0696131448472253,0.6233693852847856,0.024063213855366816,0.5578358633951708,0.2507802822020509,0.25787890877247716,0.8994086176817926,0.006184918086298488,0.20299486162744884,True
6,low_diversity,2,2,cls,query,2,0.6475,0.9464888091671496,0.6935886916841585,0.4964432550010463,1.0218342515214671,0.5538219181003631,0.022371241187846117,0.4740720066157254,0.23343790896639283,0.21193309477768385,0.8802994484866944,0.006618484367870472,0.2671982119952663,True
6,low_diversity,2,2,cls,query,3,0.6475,1.0771108116986083,0.7452763044373589,0.6474782575693692,1.0760560376450017,0.7455831217737724,0.02594146081669764,0.6215368035164747,0.26643862182530537,0.26950009058001306,0.9412477669538825,0.0061528993855145845,0.3080783366550234,True
6,low_diversity,2,2,token_mean,query,all,0.6475,0.20824465055821076,0.05401624838347547,0.031327936817297626,1.2565348869652888,0.03172580292159572,0.0012342137104662304,0.03009372331540693,0.25509878721969687,0.030767682183009442,0.08624715981144578,0.011376607655124231,0.7406115919968073,True
6,low_diversity,2,2,token_mean,query,0,0.6475,0.18405931337422032,0.06562154213048578,0.020121789353838824,0.1443407821032291,0.020348745664815347,0.0011724812820003453,0.018949307839978825,0.14333956955567279,0.01487011133809496,0.08808733591589911,0.010799088473008438,0.6434761114366037,True
6,low_diversity,2,2,token_mean,query,1,0.6475,0.24726129344269143,0.06583751316331544,0.01907075850462037,0.13723308268952944,0.019395569024605767,0.0012140770691489292,0.017856681211428208,0.1415339651036032,0.016242968827178916,0.08738144820836796,0.011231675871055235,0.7337330390590437,True
6,low_diversity,2,2,token_mean,query,2,0.6475,0.19700864094800455,0.06324971061339957,0.018922581067070194,0.16264229621261161,0.018979252533769947,0.0011450264481192623,0.01777755490250208,0.14285969240533672,0.01728190024963478,0.09443239941667932,0.011357908729802479,0.6789495612525304,True
6,low_diversity,2,2,token_mean,query,3,0.6475,0.20376005876381367,0.0637447856504348,0.018711864775419192,0.17550024274287768,0.01890576715021992,0.0011547623249829155,0.01755710270001807,0.1417027060372407,0.017365969839863972,0.08511728499530136,0.012117757758294994,0.6871576007723678,True
6,low_diversity,2,2,cls,key,all,0.6475,1.008126410922385,0.7483599181195651,0.7220006663469816,1.590310044704046,0.7881835340064267,0.027159078300676563,0.6948415718295358,0.30508067436545333,0.38644987907933404,0.9844536947403807,0.00560106631283733,0.2576725398604989,True
6,low_diversity,2,2,cls,key,0,0.6475,1.0128378115901149,0.7400798178872461,0.6191327967431534,1.0713285865921098,0.6755866954303328,0.02735592932863669,0.5917768708684228,0.26442349539742244,0.24066019944689276,0.9495233105570572,0.00552591526965526,0.2693007612686277,True
6,low_diversity,2,2,cls,key,1,0.6475,1.0111081684044096,0.762086380769662,0.6350325847721927,1.0597280160886409,0.6866116072098478,0.02589429406957193,0.6091382991183888,0.26106372058781746,0.29885151912425023,0.9568398484836997,0.005657936319370161,0.24628600125713485,True
6,low_diversity,2,2,cls,key,2,0.6475,0.972025867794899,0.7160104252905899,0.6113684570302705,1.0640490062572714,0.6430485878372378,0.029211298181590708,0.5821571824225512,0.26908530059168156,0.2556227549444387,0.9223358615341222,0.0056367834013971415,0.2633833635365034,True
6,low_diversity,2,2,cls,key,3,0.6475,1.0371034816565419,0.7751824909118278,0.6801350336127334,1.054723980690592,0.7477385250912397,0.03034545591270382,0.649789574471387,0.2711102203767226,0.28678828929795636,1.0060367764292175,0.005583630133928223,0.25255048833348204,True
6,low_diversity,2,2,token_mean,key,all,0.6475,0.18152892798011902,0.05442287496719614,0.031150595871747334,1.2576186112228405,0.03159498238525455,0.001167375340380452,0.02998322087594054,0.25004146186528176,0.03121307369343176,0.08570850265385167,0.011546972377056425,0.7001972326242322,True
6,low_diversity,2,2,token_mean,key,0,0.6475,0.18459847050510875,0.06307565992853506,0.020482112102916845,0.17393787360937615,0.02087265344805086,0.0012348957137543368,0.019247216553511946,0.146667768717501,0.015720036262774125,0.07853766032023796,0.010672587012364105,0.6583088702959246,True
6,low_diversity,2,2,token_mean,key,1,0.6475,0.1619941235940032,0.06581340582398298,0.020575811524221572,0.1733395584258318,0.020746816219456378,0.0012885619468182665,0.01928724915805188,0.14734098685784827,0.016074493400667574,0.09052548468208166,0.01096126555719159,0.5937296713988993,True
6,low_diversity,2,2,token_mean,key,2,0.6475,0.1870165137877737,0.06659422012545924,0.01998079744379722,0.17182398073402397,0.020100044966070613,0.0011200587892248718,0.018860739020800047,0.14435757878794125,0.01339398353771621,0.09222789530134773,0.012675518000667746,0.6439126215290787,True
6,low_diversity,2,2,token_mean,key,3,0.6475,0.19100058360975902,0.06336043260618614,0.01949634089736516,0.17051641493748673,0.019614022660271065,0.001015413860758682,0.018480927154252477,0.14218459936532002,0.01683255405984178,0.0817779038356219,0.011878518811003729,0.668270999969087,True
6,low_diversity,2,2,cls,value,all,0.6475,1.0164715339246344,0.7591956309844008,0.7615118691274109,1.5907563236868987,0.8336755370019936,0.02930850332433527,0.7322033860466697,0.3131966730486381,0.39857896952379446,0.9845340695082633,0.005672264018688689,0.2531068449569678,True
6,low_diversity,2,2,cls,value,0,0.6475,1.0070369991863204,0.7946197716778834,0.7309182809856061,1.0753904280634394,0.784085584440285,0.02900869809937748,0.7019095718860626,0.28355060503215995,0.33613723835944365,1.018881507322172,0.005650985287502408,0.2109328929126425,True
6,low_diversity,2,2,cls,value,1,0.6475,1.0068590292068509,0.7332369505850395,0.6526081692697848,1.043667955153909,0.7129200399253962,0.02941725504669276,0.6231909218159589,0.2769922200819439,0.2601600553597893,0.9210443944319002,0.005672034490006891,0.2717580820001745,True
6,low_diversity,2,2,cls,value,2,0.6475,1.0411754480956275,0.7707722127998196,0.6148189703905503,1.085344230113141,0.6436632312569096,0.027061695529317312,0.5877572988921945,0.26124732946085,0.24001882387340126,0.942879467478288,0.005950262389061126,0.2597095770846226,True
6,low_diversity,2,2,cls,value,3,0.6475,1.005166091647163,0.749405959187498,0.7000424242484211,1.1075416138442682,0.755136204050257,0.02886893752623688,0.6711734899065711,0.2825969812790076,0.2960971597027693,0.9781546196940484,0.005415773442523046,0.2544456429489693,True
6,low_diversity,2,2,token_mean,value,all,0.6475,0.17969243315676267,0.055508204779739743,0.03198345190121709,1.2548315797689673,0.032477009603541794,0.001235570443730632,0.03074788200584325,0.2542754336941223,0.030650149369370955,0.08583217015254459,0.010570888280529867,0.6910932541532525,True
6,low_diversity,2,2,token_mean,value,0,0.6475,0.18167702403114905,0.06531756919694885,0.02024600154899389,0.16748180426132797,0.02047749828934359,0.0012241108078424904,0.01902189131148837,0.14567309475203152,0.019061146260420908,0.0873912148271548,0.010799648536538536,0.6404742451871627,True
6,low_diversity,2,2,token_mean,value,1,0.6475,0.17198444483409728,0.0669287860264432,0.019201297959571276,0.16875179037559765,0.018973780380924923,0.0012060087782711807,0.017995289526879787,0.13660609649781663,0.016300593080246183,0.08646739188923384,0.010541365100917492,0.6108439568996764,True
6,low_diversity,2,2,token_mean,value,2,0.6475,0.19848901672286948,0.06475678168079178,0.020036804434733105,0.18012947188713713,0.020055748174794615,0.001255726931214502,0.018781077455390583,0.14634287130328602,0.015180994540484926,0.08426337274280843,0.010538637680424885,0.6737513100223311,True
6,low_diversity,2,2,token_mean,value,3,0.6475,0.1653502206369488,0.06560047347230637,0.020212808052340367,0.16459121518730283,0.0200420392254677,0.0011109594329768283,0.019101848910478027,0.14354398826464435,0.01470391616350121,0.08865048081052167,0.010403902058235624,0.6032634657540491,True
6,low_diversity,2,3,cls,query,all,0.6475,0.8361038211791396,0.6780163649892077,0.6040354518904731,1.5909520384471336,0.6387255601943087,0.024103607940064234,0.5799318389459089,0.2863918478213068,0.3329882563205692,0.8647851969521514,0.028063428757542915,0.18907634696249143,True
6,low_diversity,2,3,cls,query,0,0.6475,0.8075254503673688,0.6544204083630648,0.463812024419558,1.00585194487003,0.4761361492113389,0.022068107860501517,0.4417439116673036,0.23029751497923764,0.2177862734546071,0.8080392105776112,0.029685928316956215,0.18959779154285683,True
6,low_diversity,2,3,cls,query,1,0.6475,0.7982435953873289,0.689502573334355,0.48655648978427135,1.008747277460407,0.4926442261593735,0.02012236611070958,0.46643413467840716,0.23182464639919437,0.2359624600514637,0.8302635819912157,0.02829028776084835,0.1362253611320362,True
6,low_diversity,2,3,cls,query,2,0.6475,0.8188021847005102,0.6651896935266023,0.49086099834463276,1.0076657749518103,0.5044983222641499,0.02279619783671065,0.46806480667807837,0.23682175210751444,0.21593709977209063,0.8352537030876889,0.027845131825994362,0.18760635235736967,True
6,low_diversity,2,3,cls,query,3,0.6475,0.9209116373070934,0.7076679655225555,0.5696046846710261,1.0034894693927316,0.6071434441000085,0.024574379352006046,0.5450303148139607,0.257077136560821,0.2645286921435685,0.8728042289199521,0.02643236500973051,0.23155714744587186,True
6,low_diversity,2,3,token_mean,query,all,0.6475,0.21376436192732673,0.07115783898136531,0.048624210673210315,1.3056727349677117,0.049136203169297385,0.0018916294634850187,0.046732580797238785,0.27075477930993536,0.0368597624368933,0.10463840165470935,0.013830630151046948,0.6671201956219588,True
6,low_diversity,2,3,token_mean,query,0,0.6475,0.2029467127843599,0.08024588899132025,0.02808582945501541,0.20819644574570065,0.028093438551474084,0.0017250826614062216,0.02636074706573378,0.14585569166639278,0.019952691562606695,0.10541244163618085,0.01296593439341946,0.6045962613024181,True
6,low_diversity,2,3,token_mean,query,1,0.6475,0.23832204651965067,0.07954301325725338,0.026520614323841618,0.19364409278633274,0.026927615047168396,0.0017439651472324674,0.024776648433709688,0.1461763159860608,0.018888493502233653,0.099810797466321,0.014126110694963823,0.6662372851405725,True
6,low_diversity,2,3,token_mean,query,2,0.6475,0.19106287425346566,0.07765462796766513,0.02604401179279492,0.22653416338873458,0.02573658932385214,0.001624552612404593,0.02441945926032283,0.14372706285664247,0.02135433572222331,0.10957989383177506,0.014394134156067263,0.593565059297455,True
6,low_diversity,2,3,token_mean,query,3,0.6475,0.22227424264142182,0.0801821646391724,0.028274777066705167,0.21240118979125128,0.02849250654212622,0.0017910386245189743,0.026483738032931633,0.1492687432153435,0.017695826785121216,0.10112929366669217,0.01383634161373431,0.639264704329578,True
6,low_diversity,2,3,cls,key,all,0.6475,0.8656353109084054,0.7130118883227095,0.7045070476521809,1.5755254358061725,0.7315218842943966,0.027590787461535496,0.6769162741574374,0.3136992629463608,0.37961377996353,0.9349788572266586,0.024018187245184727,0.17631376708227342,True
6,low_diversity,2,3,cls,key,0,0.6475,0.8711375910011111,0.7063466977530573,0.5825258868957882,1.0145760779829722,0.6052598227250564,0.028642621145329693,0.5538832599466498,0.26439185893695316,0.24576764608353294,0.8918839375136116,0.023302134041759102,0.18916746900874315,True
6,low_diversity,2,3,cls,key,1,0.6475,0.8589748081213286,0.6981446959926135,0.5452101344717971,1.0072127468301397,0.5550877292029269,0.021183616905049843,0.5240265022624623,0.25124669153561413,0.24071065585689377,0.8648950230633088,0.024569625966250896,0.1872349580082192,True
6,low_diversity,2,3,cls,key,2,0.6475,0.8361359475152291,0.6973817322703381,0.5787968654542459,0.9998124985305534,0.5835876062948885,0.0292824574068866,0.5495144020427357,0.2647601592511854,0.258169566463441,0.881230174465634,0.024666594256731598,0.16594695594326647,True
6,low_diversity,2,3,cls,key,3,0.6475,0.8976076688825924,0.7423078469593475,0.6455240551445072,1.0541212180819781,0.6670693687280681,0.02792488783597946,0.6175991567698392,0.2705921844229709,0.2749012943163955,0.9313583211769942,0.023534397679296406,0.17301525745270585,True
6,low_diversity,2,3,token_mean,key,all,0.6475,0.20046992594752758,0.07268936026703096,0.049508972486426404,1.3175722700901913,0.05028023173310397,0.0018840820623815737,0.04762489179318601,0.27166310986692105,0.0393445061152432,0.10450841306496067,0.013824213423173536,0.6374051622782702,True
6,low_diversity,2,3,token_mean,key,0,0.6475,0.2165486366970412,0.08243936828380728,0.030000165933829245,0.21573634691680885,0.02983618404181075,0.0019620024514469233,0.028038164008070122,0.1512081942793477,0.01942092290435386,0.09726420332984619,0.012671574992551045,0.6193032219401929,True
6,low_diversity,2,3,token_mean,key,1,0.6475,0.1828413069874388,0.08086838775853517,0.027536069786327187,0.21583004772976783,0.027929810157199263,0.001719982125161385,0.025816088034348053,0.14919471180425756,0.01600164504821483,0.10399718204207258,0.013292822775176981,0.55771270129845,True
6,low_diversity,2,3,token_mean,key,2,0.6475,0.2009290598181552,0.08056538020421505,0.02915324921766037,0.206395073534738,0.029388612402799386,0.001771241101034155,0.027382008054039696,0.15589859751424714,0.01674053192846867,0.10480318012487955,0.014783458995886824,0.5990356980860393,True
6,low_diversity,2,3,token_mean,key,3,0.6475,0.20263876018305213,0.07923654852542114,0.028526141757825675,0.20660651223500362,0.02865264058284683,0.0016145022183826024,0.026911639904772692,0.152051354945664,0.01984183546542895,0.09639912347351144,0.014548996632749384,0.6089763456219164,True
6,low_diversity,2,3,cls,value,all,0.6475,0.8630699541519242,0.7130316794255095,0.7178645297808548,1.5752572965987313,0.7463348793179198,0.027354112021963705,0.6905104111541401,0.31628098900809615,0.3882435654546959,0.9155925401965067,0.024280232462016018,0.17384254196850868,True
