architecture_layers,condition,seed,train_size,rewrite,count,identity_error,transport_error,cka,activation_variance
6,higher_diversity,2,12000,demorgan_or_inverse,96,1.3017516136169434,0.9866982698440552,0.2722008228302002,0.7040058970451355
6,higher_diversity,2,12000,associate_and_right,96,0.487839937210083,0.5314895510673523,0.6463205218315125,0.6809653639793396
6,higher_diversity,2,12000,associate_and_left,96,0.36955246329307556,0.4217996597290039,0.6975129246711731,0.7179566025733948
6,higher_diversity,2,12000,swap_and3_12,96,1.0520776510238647,1.1701269149780273,0.2814320921897888,0.4104209840297699
6,higher_diversity,2,12000,swap_and3_23,96,0.6269840598106384,0.7416282296180725,0.5935676693916321,0.47080230712890625
6,higher_diversity,2,12000,commute_and_in_context,96,0.6933013200759888,0.7579137682914734,0.40168991684913635,0.7360091209411621
6,higher_diversity,2,12000,commute_or_in_context,96,0.5603137016296387,0.6156193614006042,0.5365996360778809,0.75022292137146
6,higher_diversity,2,12000,commute_xor_in_context,96,0.4421629309654236,0.4850405156612396,0.6153239607810974,0.7409879565238953
6,higher_diversity,2,12000,distribute_and_over_or_left,96,1.1042252779006958,0.9997633695602417,0.31270867586135864,0.8680749535560608
6,higher_diversity,2,12000,distribute_and_over_or_right,96,1.1096694469451904,0.9665164947509766,0.35518425703048706,0.8550962805747986
6,higher_diversity,2,12000,parallel_commute_and,96,0.9249394536018372,0.984184980392456,0.35945093631744385,0.8175225257873535
6,higher_diversity,2,12000,distribute_and_over_or_left_inverse,96,1.303530216217041,1.0655837059020996,0.25402259826660156,0.8840225338935852
6,higher_diversity,2,12000,ite_expand,96,1.4762482643127441,1.1746591329574585,0.23168161511421204,0.8961910605430603
6,higher_diversity,2,12000,ite_reduce,96,1.7207528352737427,1.376870036125183,0.10116899758577347,0.8726887702941895
6,higher_diversity,2,12000,majority_duality,96,1.5275169610977173,1.1178779602050781,0.17877379059791565,0.7278640270233154
6,higher_diversity,2,12000,majority_duality_inverse,96,1.6139601469039917,1.2233943939208984,0.12761937081813812,0.729666531085968
6,higher_diversity,2,12000,swap_exact1_12,96,1.0402473211288452,1.1390223503112793,0.2055235654115677,0.6432846188545227
6,higher_diversity,2,12000,swap_exact1_23,96,0.8980349898338318,1.0383371114730835,0.282988965511322,0.6719074845314026
